pathway,rep,mean_diff,P
PI3K-Akt signaling pathway,34,-0.022138278137142375,0.6988598802286865
PI3K-Akt signaling pathway,35,-0.0912015525369996,0.4834070712096926
PI3K-Akt signaling pathway,36,0.13304132550837838,0.4587656647704442
PI3K-Akt signaling pathway,37,-0.034804455135193126,0.742011022943488
PI3K-Akt signaling pathway,38,0.1540573223914422,0.174586145151298
PI3K-Akt signaling pathway,39,-0.13653693357623498,0.1958250562275523
PI3K-Akt signaling pathway,40,-0.1538201198762985,0.45103170940598936
PI3K-Akt signaling pathway,41,-0.07279548159175411,0.5744788321054869
PI3K-Akt signaling pathway,42,-0.0762810012271944,0.4695202014480625
PI3K-Akt signaling pathway,43,-0.005744062749355402,0.8657959038818899
PI3K-Akt signaling pathway,44,-0.051517575555967324,0.9533746414902695
PI3K-Akt signaling pathway,45,0.051589130314391586,0.7143388051085799
PI3K-Akt signaling pathway,46,0.08825476510846128,0.6065443997360356
PI3K-Akt signaling pathway,47,-0.2911335464811433,0.0360740129809054
PI3K-Akt signaling pathway,48,-0.06839651247001335,0.8771494453172062
PI3K-Akt signaling pathway,49,-0.2716249735782933,0.09056740147459719
Ras signaling pathway,0,-0.009900357410072233,0.9584793709945251
Ras signaling pathway,1,-0.04491271262870545,0.7565848769811852
Ras signaling pathway,2,-0.1634267572378492,0.29517122393080475
Ras signaling pathway,3,0.08702228168708548,0.21178043629050458
Ras signaling pathway,4,-0.020927116006629484,0.7071796167777203
Ras signaling pathway,5,-0.23910587864873714,0.1818149861261289
Ras signaling pathway,6,-0.28322431760093697,0.06965356051193522
Ras signaling pathway,7,0.19339815097154958,0.23176610666498343
Ras signaling pathway,8,-0.14477290241973015,0.24516162448246814
Ras signaling pathway,9,0.07855568184806691,0.7847573311783034
Ras signaling pathway,10,-0.4025351991558572,0.0029864401218031946
Ras signaling pathway,11,0.21319831400544104,0.07420898867794223
Ras signaling pathway,12,-0.06480456917590208,0.8544699913176522
Ras signaling pathway,13,0.09424116835127161,0.37612842237144517
Ras signaling pathway,14,0.10922964886972694,0.34418700477290665
Ras signaling pathway,15,0.17529575181852589,0.18818590875874608
Ras signaling pathway,16,0.018663026844489686,0.9177067424802148
Ras signaling pathway,17,-0.18871347711119962,0.23553923093997609
Ras signaling pathway,18,0.10766660479962306,0.3684026636444435
Ras signaling pathway,19,-0.06950383770974272,0.5582141617178178
Ras signaling pathway,20,0.050777267690058726,0.3839533910871049
Ras signaling pathway,21,-0.05349385407568448,0.879675975749265
Ras signaling pathway,22,-0.07979125574184455,0.9955265510563472
Ras signaling pathway,23,-0.15538069676194877,0.2700656724683186
Ras signaling pathway,24,-0.14108977952192805,0.4975139208046082
Ras signaling pathway,25,-0.34987177725122665,0.022305971560608435
Ras signaling pathway,26,-0.1720414834879502,0.21178043629050458
Ras signaling pathway,27,0.34049072826947496,0.010022221235229225
Ras signaling pathway,28,0.20981943871277658,0.2570683433202675
Ras signaling pathway,29,0.01432381652804347,0.7578033635371936
Ras signaling pathway,30,-0.1921875050515543,0.1602981842331097
Ras signaling pathway,31,-0.20725631435906028,0.29222537926601755
Ras signaling pathway,32,-0.14609943586045188,0.1656100106988838
Ras signaling pathway,33,0.19707989127155628,0.08845106210946356
Ras signaling pathway,34,-0.14036332390177186,0.13109571413495688
Ras signaling pathway,35,-0.2539073339284271,0.09683920896549802
Ras signaling pathway,36,-0.02274685734826959,0.8733620031437747
Ras signaling pathway,37,0.01993566943924749,0.8809397021664249
Ras signaling pathway,38,0.1428577524191365,0.2652257087292612
Ras signaling pathway,39,-0.18876010296275336,0.19088853079732515
Ras signaling pathway,40,-0.29298647555972235,0.06940736614697623
Ras signaling pathway,41,0.1364993696775497,0.26867668577066894
Ras signaling pathway,42,-0.06843048373541111,0.6741202561853838
Ras signaling pathway,43,0.2872211492423269,0.031765177766143224
Ras signaling pathway,44,0.1132176516486553,0.4844074505601551
Ras signaling pathway,45,0.35396616850873663,0.007522604597588877
Ras signaling pathway,46,0.2583369008417946,0.028364601112857102
Ras signaling pathway,47,0.2886407663268155,0.025387302559751027
Ras signaling pathway,48,-0.10048442572659141,0.7736974398229542
Ras signaling pathway,49,0.11425482463818232,0.5389970028985324
Rap1 signaling pathway,0,-0.029900417023287672,0.47247726377686594
Rap1 signaling pathway,1,-0.37833790802544365,0.002894347075541202
Rap1 signaling pathway,2,-0.0063118377994932,0.9801909434472729
Rap1 signaling pathway,3,-0.010041953688827107,0.9329769304795121
Rap1 signaling pathway,4,-0.28180057921132506,0.07711077719851762
Rap1 signaling pathway,5,-0.12412623955006924,0.31634777486211496
Rap1 signaling pathway,6,-0.38264885684482197,0.006053605831597562
Rap1 signaling pathway,7,-0.11037705847808092,0.41899797354224744
Rap1 signaling pathway,8,-0.10061997569283684,0.2892993486282861
Rap1 signaling pathway,9,0.07299491302827596,0.891060163528763
Rap1 signaling pathway,10,0.1286070691518495,0.3524199461172707
Rap1 signaling pathway,11,-0.15354462449892609,0.17714283369348838
Rap1 signaling pathway,12,0.0646339589129856,0.7119495772415529
Rap1 signaling pathway,13,-0.25036265683669773,0.08491593978041329
Rap1 signaling pathway,14,-0.26413369328731406,0.11367678153901961
Rap1 signaling pathway,15,-0.06377933906166852,0.7541497213237057
Rap1 signaling pathway,16,-0.284564240372644,0.03332628251575284
Rap1 signaling pathway,17,-0.14567816810373443,0.30112240342404195
Rap1 signaling pathway,18,-0.24078004893670726,0.05268380880194105
Rap1 signaling pathway,19,0.12225509279648672,0.35325004054931497
Rap1 signaling pathway,20,-0.11506310951803239,0.40169545559622244
Rap1 signaling pathway,21,-0.034796469649909956,0.5799498004890421
Rap1 signaling pathway,22,-0.15678678852255085,0.19088853079732515
Rap1 signaling pathway,23,-0.21154859675686827,0.08725973686987551
Rap1 signaling pathway,24,0.02563221445992813,0.7275290982332587
Rap1 signaling pathway,25,0.08732344994996125,0.5108068620957645
Rap1 signaling pathway,26,0.06986283325256841,0.523240018937131
Rap1 signaling pathway,27,-0.18545450198735647,0.10176728353201887
Rap1 signaling pathway,28,-0.030920386917385537,0.8733620031437747
Rap1 signaling pathway,29,-0.354716827489466,0.003382160797746848
Rap1 signaling pathway,30,0.0032333663579080024,0.9508229807344943
Rap1 signaling pathway,31,0.2928397976984653,0.04008802268367892
Rap1 signaling pathway,32,-0.015898781094401907,0.6917573068537826
Rap1 signaling pathway,33,0.20333210884291875,0.07927872146110664
Rap1 signaling pathway,34,-0.16779976846580996,0.1860442195301607
Rap1 signaling pathway,35,-0.08696469486763056,0.5443016830923744
Rap1 signaling pathway,36,-0.051744623569956405,0.7036096627702646
Rap1 signaling pathway,37,0.14608924957779718,0.1323268039106011
Rap1 signaling pathway,38,0.15981987961685284,0.24256909218723188
Rap1 signaling pathway,39,-0.04460596401887888,0.6520355673876495
Rap1 signaling pathway,40,-0.2967924496898216,0.03977821911844112
Rap1 signaling pathway,41,-0.003888707854703531,0.9189781778594569
Rap1 signaling pathway,42,-0.13946607499702707,0.47247726377686594
Rap1 signaling pathway,43,-0.12324805408481432,0.399899419883876
Rap1 signaling pathway,44,0.06970604467300662,0.5571378611644258
Rap1 signaling pathway,45,-0.08869275307935864,0.396321865736492
Rap1 signaling pathway,46,0.4787165324062355,0.0013828709906848558
Rap1 signaling pathway,47,-0.0940107538330883,0.6313906381508902
Rap1 signaling pathway,48,0.3211238463055259,0.022305971560608435
Rap1 signaling pathway,49,0.11088332734985105,0.30337455859415585
ErbB signaling pathway,0,-0.015965577628425393,0.911352786424659
ErbB signaling pathway,1,-0.006586927899057267,0.8935931206076038
ErbB signaling pathway,2,-0.07285446186233742,0.6416784764594163
ErbB signaling pathway,3,0.14778976268563804,0.6566605047418238
ErbB signaling pathway,4,0.21044155874711368,0.23744200816293914
ErbB signaling pathway,5,-0.26639034894049846,0.025917322288993388
ErbB signaling pathway,6,-0.014795939385212294,0.8935931206076038
ErbB signaling pathway,7,0.25648495590127146,0.0724093072376522
ErbB signaling pathway,8,-0.14094771767426167,0.3304752495287172
ErbB signaling pathway,9,0.030677013686538378,0.7541497213237057
ErbB signaling pathway,10,0.3501914187723015,0.025177935737377786
ErbB signaling pathway,11,-0.23464785303935415,0.08234030711744744
ErbB signaling pathway,12,0.06342172491283277,0.5253272098261426
ErbB signaling pathway,13,0.32909215893766763,0.003984028668395272
ErbB signaling pathway,14,0.23430399503833144,0.06533028544158204
ErbB signaling pathway,15,-0.026079457997927723,0.8670560859840684
ErbB signaling pathway,16,-0.16859894915734214,0.4125729420921407
ErbB signaling pathway,17,0.33065885306196996,0.011040267693730732
ErbB signaling pathway,18,0.1324093836004136,0.27850294649141016
ErbB signaling pathway,19,0.35603243236448323,0.019723208908152705
ErbB signaling pathway,20,-0.05703263229729387,0.9865802156316699
ErbB signaling pathway,21,-0.4594530222470829,0.0012299479559082728
ErbB signaling pathway,22,-0.30556008442823795,0.03138484461811296
ErbB signaling pathway,23,-0.08743031420260165,0.429212511782892
ErbB signaling pathway,24,-0.024710037781690307,0.8206807421719938
ErbB signaling pathway,25,0.008585617542024278,0.9674166200896791
ErbB signaling pathway,26,-0.07167866230198311,0.4282779787264367
ErbB signaling pathway,27,-0.1476956726267594,0.396321865736492
ErbB signaling pathway,28,-0.042950356375905566,0.9304300320775496
ErbB signaling pathway,29,-0.020085733033960593,0.8119719680216386
ErbB signaling pathway,30,0.2884194468111856,0.04363305449903209
ErbB signaling pathway,31,0.08059431899530904,0.9088127672235693
ErbB signaling pathway,32,-0.4135858441852479,0.0027610605653522508
ErbB signaling pathway,33,-0.06586768624734948,0.9240659590067416
ErbB signaling pathway,34,-0.1363181792560684,0.2721583722565848
ErbB signaling pathway,35,-0.31823269713293123,0.03453977476747758
ErbB signaling pathway,36,-0.12862563175379685,0.3393066548810546
ErbB signaling pathway,37,0.021166655698377182,0.90119840379441
ErbB signaling pathway,38,-0.1423204141246017,0.3393066548810546
ErbB signaling pathway,39,-0.1323468869132163,0.3482880136156372
ErbB signaling pathway,40,-0.08771357860021912,0.45392326041625297
ErbB signaling pathway,41,0.14910371543282624,0.1725607091366539
ErbB signaling pathway,42,0.07787901231943375,0.35909527317605416
ErbB signaling pathway,43,-0.34141099009103415,0.07711077719851762
ErbB signaling pathway,44,-0.054581066727576136,0.7995713603313733
ErbB signaling pathway,45,0.1758475375387322,0.43014822905298633
ErbB signaling pathway,46,-0.01896773206966597,0.9738029417810905
ErbB signaling pathway,47,-0.16549907392266627,0.2530556359361138
ErbB signaling pathway,48,0.2089570849861706,0.29739361790707397
ErbB signaling pathway,49,-0.21232533061392495,0.19361961443676157
mTOR signaling pathway,0,-0.06425348830962327,0.8045257300242006
mTOR signaling pathway,1,-0.16523559265054136,0.23871654396595832
mTOR signaling pathway,2,-0.18859885380991862,0.08205807782136386
mTOR signaling pathway,3,-0.1003495054001744,0.37612842237144517
mTOR signaling pathway,4,0.06127031076060119,0.6858591078540515
mTOR signaling pathway,5,0.4198693177709538,0.004191151190164682
mTOR signaling pathway,6,0.3561085096337784,0.004385862145013585
mTOR signaling pathway,7,-0.04734247303438902,0.7749240957147896
mTOR signaling pathway,8,-0.20797961652660146,0.11663265958437878
mTOR signaling pathway,9,-0.0038992351163314445,0.627977036398705
mTOR signaling pathway,10,-0.12720712555297212,0.35076346435151773
mTOR signaling pathway,11,-0.034382623094568215,0.9853022792160973
mTOR signaling pathway,12,-0.09227308199470326,0.7263265699621654
mTOR signaling pathway,13,0.31132057889186016,0.0681870912284847
mTOR signaling pathway,14,-0.32036856426348037,0.02049528789132219
mTOR signaling pathway,15,0.18442383233376397,0.1607756899680155
mTOR signaling pathway,16,0.1438327886051073,0.2742621447706284
mTOR signaling pathway,17,-0.14340210147339139,0.5295143334903742
mTOR signaling pathway,18,-0.16956540015392166,0.426412468832678
mTOR signaling pathway,19,0.004209356974030094,0.8695774609603398
mTOR signaling pathway,20,0.1447110380146956,0.18818590875874608
mTOR signaling pathway,21,0.2810421572747724,0.03202092299869684
mTOR signaling pathway,22,-0.18159256321929396,0.1579267235849372
mTOR signaling pathway,23,-0.06934329197514663,0.5316142404512837
mTOR signaling pathway,24,0.03280082354778082,0.819435250397095
mTOR signaling pathway,25,-0.12359855103355007,0.23935561909399006
mTOR signaling pathway,26,-0.20994431324946197,0.06234754415069146
mTOR signaling pathway,27,-0.035389916029295476,0.5712080188348347
mTOR signaling pathway,28,-0.18495836612542374,0.2243490600401944
mTOR signaling pathway,29,0.2918974733879973,0.0350911042875476
mTOR signaling pathway,30,-0.3136056450539607,0.05209966126959005
mTOR signaling pathway,31,-0.334878522810091,0.023359943428764456
mTOR signaling pathway,32,-0.19744444591518306,0.1173809819516518
mTOR signaling pathway,33,-0.08133610066934999,0.6099067132999101
mTOR signaling pathway,34,-0.1872969378456897,0.10345364977053186
mTOR signaling pathway,35,-0.20123177249725263,0.18024755034980178
mTOR signaling pathway,36,0.10135752999873515,0.5976190176972691
mTOR signaling pathway,37,0.04524648404560174,0.6245713747539869
mTOR signaling pathway,38,0.14535641283990705,0.45007018084347294
mTOR signaling pathway,39,-0.14293685996066555,0.5920711417798681
mTOR signaling pathway,40,-0.059019059651883275,0.4568252367115304
mTOR signaling pathway,41,-0.34499547640442246,0.0073801500214953145
mTOR signaling pathway,42,-0.06847561737609288,0.6706138555256127
mTOR signaling pathway,43,-0.026786817975976693,0.9916922728394197
mTOR signaling pathway,44,-0.13098414858480792,0.25172781461044513
mTOR signaling pathway,45,-0.1449272991056335,0.44241989601594434
mTOR signaling pathway,46,-0.020856351658297134,0.8733620031437747
mTOR signaling pathway,47,-0.23937691525520083,0.08666894847712626
mTOR signaling pathway,48,-0.3454388294519337,0.03825950768550582
mTOR signaling pathway,49,0.1333110811713556,0.42084445201474596
AMPK signaling pathway,0,-0.032421879643835,0.742011022943488
AMPK signaling pathway,1,0.4026446779075889,0.007631058377526948
AMPK signaling pathway,2,0.2415252238566673,0.2477735348896356
AMPK signaling pathway,3,0.1345486114057379,0.32493343115871187
AMPK signaling pathway,4,0.11351062511195394,0.1740781298802193
AMPK signaling pathway,5,-0.03742295006009796,0.6694466430109378
AMPK signaling pathway,6,-0.05022802595035587,0.6694466430109378
AMPK signaling pathway,7,0.036095602284772085,0.8683166060584981
AMPK signaling pathway,8,0.04035902098595644,0.7921549658142019
AMPK signaling pathway,9,-0.23305823110425988,0.25372137302128506
AMPK signaling pathway,10,-0.11145170308503764,0.5139006120797917
AMPK signaling pathway,11,0.15061054181063388,0.27567081612529465
AMPK signaling pathway,12,-0.1851074826354603,0.1420646811177063
AMPK signaling pathway,13,0.24115364404887824,0.09429002077908157
AMPK signaling pathway,14,-0.3671654347020169,0.01460195577566731
AMPK signaling pathway,15,-0.3683659271665929,0.002306586893848067
AMPK signaling pathway,16,0.20301472850474966,0.11222113192067495
AMPK signaling pathway,17,-0.2719297185497137,0.04396807235846847
AMPK signaling pathway,18,0.03615629472168532,0.795860857923634
AMPK signaling pathway,19,0.05447020396694906,0.6416784764594163
AMPK signaling pathway,20,-0.035326692290385306,0.8107297271774061
AMPK signaling pathway,21,0.15727057597851327,0.42734463077998275
AMPK signaling pathway,22,0.20523387644302016,0.10864629334608902
AMPK signaling pathway,23,0.17588907776081988,0.06916188684021823
AMPK signaling pathway,24,-0.12158907405722012,0.399899419883876
AMPK signaling pathway,25,-0.16408813894119081,0.42084445201474596
AMPK signaling pathway,26,-0.12959964479223635,0.4705047504725317
AMPK signaling pathway,27,0.03842126153565982,0.6741202561853838
AMPK signaling pathway,28,-0.09501965499984229,0.47941679142541826
AMPK signaling pathway,29,-0.0027711226146221865,0.8481905963684191
AMPK signaling pathway,30,-0.20633587663857378,0.2077061656237792
AMPK signaling pathway,31,-0.08242849462229698,0.9189781778594569
AMPK signaling pathway,32,-0.2624100192520153,0.04055656423328545
AMPK signaling pathway,33,-0.05961061903424626,0.9062736799160054
AMPK signaling pathway,34,-0.04399336756885348,0.6428258752224734
AMPK signaling pathway,35,0.250113231549532,0.03870985758255417
AMPK signaling pathway,36,-0.08719443658777251,0.45488942893630424
AMPK signaling pathway,37,0.0728557926448446,0.5712080188348347
AMPK signaling pathway,38,0.3380744739010417,0.017031040507134866
AMPK signaling pathway,39,0.002847713903477321,0.807005875480009
AMPK signaling pathway,40,-0.0005573411806286581,0.8356610545657042
